Name,Body,Year,Price,Transmission,Mileage,Volume,Customs Clearance,Color,задний,передний,полный
144,2,2005,6000000,0,260658.0,3.5,1,7,0,0,1
144,2,2009,10000000,0,209000.0,3.5,1,8,0,0,1
144,2,2014,14700000,0,130000.0,3.5,1,11,0,0,1
144,2,2008,9000000,0,220.0,3.5,1,7,0,0,1
144,2,2009,9000000,0,250000.0,3.5,1,7,0,0,1
144,2,2007,5500000,0,349153.0,3.5,0,8,0,1,0
144,2,2013,12500000,0,195000.0,3.5,1,8,0,0,1
144,2,2006,7800000,0,277000.0,3.5,1,3,0,0,1
144,2,2009,7300000,0,207000.0,3.5,1,9,0,0,1
144,2,2013,12500000,0,153000.0,3.5,1,11,0,0,1
144,2,2009,10000000,0,230.0,3.5,1,11,0,0,1
144,2,2008,10500000,0,235000.0,3.5,1,9,0,0,1
145,8,2006,6500000,0,270000.0,3.5,1,1,0,0,1
146,10,2018,9500000,3,72000.0,1.5,1,11,0,1,0
146,7,2006,7700000,0,278000.0,3.5,1,3,0,1,0
147,7,2009,8000000,0,130000.0,2.0,1,11,0,0,1
147,7,2009,5000000,0,263000.0,2.4,0,1,0,0,1
147,7,2009,8000000,0,130000.0,2.0,1,11,0,0,1
147,7,2012,5000000,0,180000.0,2.0,0,1,0,1,0
147,7,2006,7500000,0,115.0,2.0,1,1,0,1,0
147,7,2005,3000000,0,250000.0,2.0,0,1,0,1,0
147,7,2008,8300000,0,140000.0,2.0,1,11,0,1,0
147,7,2010,7200000,0,121000.0,2.0,1,11,0,0,1
147,7,2004,4200000,0,312000.0,2.4,0,11,0,0,1
147,7,2008,6700000,0,227000.0,2.0,1,7,0,1,0
148,7,2010,6100000,0,95000.0,1.8,0,8,0,1,0
148,7,2008,3600000,0,125000.0,1.8,0,7,0,1,0
148,7,2010,4600000,0,112000.0,1.8,0,1,0,1,0
241,0,2006,7500000,0,102005.0,5.4,1,7,0,0,1
241,0,2006,9500000,0,111000.0,5.4,1,11,0,0,1
241,0,2008,12000000,0,260000.0,5.4,1,1,0,0,1
241,0,2008,11000000,0,220461.0,5.4,1,8,0,0,1
241,0,2006,4800000,0,263000.0,5.4,1,11,0,0,1
241,0,2007,11800000,0,195600.0,5.4,1,11,0,0,1
241,0,2011,10000000,0,167000.0,5.4,0,11,0,0,1
241,0,2004,2600000,0,300000.0,5.4,0,11,0,0,1
241,0,2007,11000000,0,217000.0,5.4,1,1,0,0,1
214,12,2020,6300000,0,30000.0,1.0,1,0,0,1,0
214,12,2010,3500000,0,195000.0,1.0,1,8,0,1,0
214,12,2012,4500000,0,75000.0,1.0,1,0,0,1,0
214,12,2011,4000000,0,208000.0,1.0,1,1,0,1,0
214,12,2012,4250000,0,118768.0,1.0,1,0,0,1,0
214,12,2007,2999999,0,100000.0,1.0,1,1,0,1,0
214,12,2020,7250000,0,9000.0,1.0,1,1,0,1,0
214,12,2020,7500000,0,23783.0,1.0,1,1,0,1,0
214,12,2010,3680000,0,138000.0,1.0,1,8,0,1,0
214,12,2014,4200000,0,124000.0,1.0,1,1,0,1,0
214,12,2020,6600000,0,70000.0,1.0,1,1,0,1,0
214,12,2018,5700000,0,47000.0,1.0,1,0,0,1,0
214,12,2005,2850000,2,164000.0,1.3,1,2,0,1,0
214,12,2007,2900000,0,160000.0,1.0,1,1,0,1,0
214,12,2018,5600000,0,40000.0,1.0,1,0,0,1,0
214,12,2011,4550000,0,62000.0,1.0,1,7,0,1,0
214,12,2012,4450000,0,110000.0,1.0,1,8,0,1,0
214,12,2019,6500000,0,43000.0,1.0,1,1,0,1,0
214,12,2019,6400000,0,47000.0,1.3,1,1,0,1,0
214,12,2009,3500000,0,200.0,1.0,1,7,0,1,0
214,12,2011,4200000,0,185000.0,1.0,1,7,0,1,0
214,12,2017,5100000,0,80000.0,1.0,1,4,0,1,0
214,12,2019,5900000,0,42140.0,1.0,1,1,0,1,0
214,12,2012,4550000,0,160000.0,1.0,1,11,0,1,0
214,12,2020,6250000,0,22200.0,1.0,1,1,0,1,0
214,12,2018,5900000,0,34000.0,1.0,1,1,0,1,0
214,12,2019,6300000,0,42000.0,1.0,1,1,0,1,0
214,12,2014,4200000,0,124000.0,1.0,1,1,0,1,0
214,12,2020,6550000,0,20800.0,1.0,1,1,0,1,0
214,12,2016,5450000,0,103000.0,1.0,1,0,0,1,0
214,12,2020,6500000,0,64000.0,1.0,1,8,0,1,0
214,12,2020,6550000,0,15000.0,1.0,1,0,0,1,0
214,12,2017,5500000,0,66000.0,1.0,1,11,0,1,0
214,12,2020,6000000,0,23400.0,1.0,1,1,0,1,0
215,9,2008,4500000,0,222222.0,3.8,0,11,0,1,0
215,9,2006,4300000,0,175000.0,3.0,1,7,0,1,0
216,9,2014,5800000,0,105000.0,2.4,0,11,0,1,0
216,9,2015,9420000,0,225790.0,2.0,1,1,0,1,0
216,9,2015,10300000,0,93000.0,2.0,1,1,0,1,0
216,9,2019,12300000,0,84000.0,2.0,1,1,0,1,0
216,9,2012,8000000,0,179620.0,2.4,1,1,0,1,0
216,9,2012,5600000,0,228478.0,2.4,0,1,0,1,0
216,9,2015,7000000,0,140000.0,2.4,1,1,0,1,0
216,9,2019,14500000,0,79000.0,2.4,1,11,0,1,0
216,9,2019,12500000,0,58000.0,2.0,1,9,0,1,0
216,9,2020,10500000,0,76000.0,2.0,1,1,0,1,0
216,9,2013,7500000,0,175272.0,2.4,1,7,0,1,0
216,9,2012,7500000,0,188253.0,2.4,1,7,0,1,0
216,9,2016,10000000,0,168.0,2.4,1,11,0,1,0
216,9,2019,11000000,0,93000.0,2.0,1,1,0,1,0
216,9,2013,8500000,0,130000.0,2.0,1,11,0,1,0
216,9,2013,8200000,0,130700.0,2.0,1,11,0,1,0
216,9,2013,8000000,0,210648.0,2.0,1,11,0,1,0
216,9,2016,9400000,0,104585.0,2.4,1,11,0,1,0
216,9,2015,8550000,0,136765.0,2.4,1,1,0,1,0
216,9,2014,8990000,0,177852.0,2.4,1,1,0,1,0
216,9,2012,8600000,0,170000.0,2.4,1,1,0,1,0
216,9,2019,11500000,0,47000.0,2.4,1,11,0,1,0
216,9,2013,8750000,0,189941.0,2.4,1,11,0,1,0
216,9,2020,11000000,0,99999.0,2.0,1,1,0,1,0
216,9,2012,7000000,0,117438.0,2.4,0,7,0,1,0
216,9,2013,10000000,0,160800.0,2.4,1,11,0,1,0
216,9,2014,9600000,0,134187.0,2.4,1,8,0,1,0
216,9,2012,6990000,0,411681.0,2.0,1,8,0,1,0
216,9,2019,12800000,0,70000.0,2.0,1,1,0,1,0
216,9,2015,10000000,0,165624.0,2.4,1,1,0,1,0
216,9,2019,12700000,0,88000.0,2.4,1,1,0,1,0
216,9,2008,3100000,0,210000.0,2.0,1,1,0,1,0
216,9,2019,11500000,0,60000.0,2.4,1,11,0,1,0
216,9,2019,11000000,0,70000.0,2.4,1,7,0,1,0
216,9,2015,7000000,0,180000.0,2.4,1,1,0,1,0
216,9,2019,12150000,0,162740.0,2.0,1,11,0,1,0
216,9,2016,12000000,0,125424.0,2.0,0,11,0,1,0
216,9,2012,7500000,0,245000.0,2.4,1,7,0,1,0
216,9,2017,10800000,0,149544.0,2.4,1,11,0,1,0
216,9,2013,7500000,0,165.0,2.4,1,1,0,1,0
216,9,2016,7900000,0,130000.0,2.4,0,1,0,1,0
216,9,2015,11500000,0,61700.0,2.4,1,11,0,1,0
216,9,2011,7700000,0,178488.0,2.0,1,8,0,1,0
216,9,2012,6500000,0,171000.0,2.4,0,11,0,1,0
216,9,2014,5300000,0,164118.0,2.4,0,11,0,1,0
216,9,2014,10000000,0,143000.0,2.4,1,8,0,1,0
216,9,2012,9500000,0,170000.0,2.4,1,8,0,1,0
216,9,2012,5000000,0,260336.0,2.4,0,11,0,1,0
216,9,2018,14000000,0,51000.0,2.0,1,11,0,1,0
216,9,2016,9700000,0,70796.0,2.4,1,11,0,1,0
216,9,2019,13500000,0,52000.0,2.4,1,8,0,1,0
216,9,2017,12000000,0,65000.0,2.0,1,1,0,1,0
216,9,2013,4800000,0,152000.0,2.4,0,1,0,1,0
216,9,2015,8500000,0,180.0,2.4,1,8,0,1,0
216,9,2016,11800000,0,70000.0,2.0,1,1,0,1,0
216,9,2019,13200000,0,40000.0,2.4,1,9,0,1,0
216,9,2019,11700000,0,23000.0,2.4,1,7,0,1,0
216,9,2012,7600000,0,60000.0,2.4,1,11,0,1,0
216,9,2015,8000000,0,231696.0,2.4,1,11,0,1,0
216,9,2006,4300000,0,257000.0,2.0,1,1,0,1,0
216,9,2012,7800000,0,176880.0,2.4,1,7,0,1,0
216,9,2016,10000000,0,116260.0,2.4,1,11,0,1,0
216,9,2015,8120000,0,153630.0,2.0,1,1,0,1,0
216,9,2017,9700000,0,186528.0,2.4,1,11,0,1,0
216,9,2011,7300000,0,180000.0,2.0,1,11,0,1,0
216,9,2019,11000000,0,53000.0,2.0,1,11,0,1,0
216,9,2013,8700000,0,150000.0,2.4,1,1,0,1,0
216,9,2012,6800000,0,170000.0,2.4,1,7,0,1,0
216,9,2007,4000000,0,300000.0,2.0,1,11,0,1,0
216,9,2012,7800000,0,100000.0,2.4,1,7,0,1,0
216,9,2017,11000000,0,68664.0,2.4,1,1,0,1,0
216,9,2018,12500000,0,75703.0,2.4,1,1,0,1,0
216,9,2004,2400000,2,170000.0,2.4,1,1,0,1,0
216,9,2012,7400000,0,200000.0,2.0,1,7,0,1,0
216,9,2015,8300000,0,257440.0,2.4,1,8,0,1,0
216,9,2007,3800000,0,301000.0,2.0,1,1,0,1,0
216,9,2017,11800000,0,106998.0,2.4,1,1,0,1,0
216,9,2014,8700000,0,96.0,2.4,1,11,0,1,0
216,9,2014,9000000,0,174000.0,2.0,1,7,0,1,0
216,9,2013,8990000,0,161337.0,2.0,1,7,0,1,0
216,9,2015,9300000,0,117000.0,2.0,1,1,0,1,0
216,9,2012,7500000,0,190000.0,2.4,1,11,0,1,0
216,9,2014,9900000,0,102000.0,2.0,1,8,0,1,0
216,9,2013,8500000,0,160800.0,2.4,1,7,0,1,0
216,9,2018,12000000,0,34252.0,2.4,1,8,0,1,0
216,9,2018,12700000,0,41500.0,2.4,1,1,0,1,0
216,9,2019,12200000,0,38000.0,2.4,1,9,0,1,0
216,9,2015,10200000,0,128000.0,2.4,1,1,0,1,0
216,9,2014,9500000,0,107000.0,2.4,1,1,0,1,0
216,9,2013,7000000,0,120000.0,2.4,0,5,0,1,0
216,9,2016,9280000,0,209757.0,1.6,1,2,0,1,0
216,9,2005,2000000,0,213000.0,2.4,0,7,0,1,0
216,9,2017,11000000,0,130248.0,2.4,1,1,0,1,0
216,9,2014,9590000,0,109776.0,2.4,1,1,0,1,0
216,9,2018,12500000,0,112560.0,2.0,1,11,0,1,0
216,9,2015,9500000,0,198000.0,2.0,1,7,0,1,0
216,9,2011,7700000,0,224000.0,2.0,1,11,0,1,0
216,9,2019,13300000,0,93000.0,2.4,1,8,0,1,0
216,9,2015,10100000,0,146000.0,2.0,1,11,0,1,0
216,9,2015,5950000,0,212000.0,2.4,0,7,0,1,0
216,9,2013,8000000,0,180000.0,2.4,1,8,0,1,0
216,9,2012,6000000,0,180000.0,2.4,1,1,0,1,0
216,9,2017,11000000,0,93000.0,2.0,1,1,0,1,0
216,9,2015,7900000,2,77000.0,2.0,1,1,0,1,0
216,9,2019,13500000,0,58000.0,2.4,1,11,0,1,0
216,9,2020,11500000,0,67650.0,2.0,1,1,0,1,0
216,9,2012,7000000,0,139000.0,2.4,1,8,0,1,0
216,9,2018,12000000,0,88000.0,2.4,1,7,0,1,0
216,9,2020,12000000,0,83000.0,2.4,1,9,0,1,0
216,9,2012,8300000,0,198021.0,2.4,1,11,0,1,0
216,9,2012,8000000,0,165215.0,2.4,1,7,0,1,0
216,9,2014,10500000,0,130000.0,2.4,1,1,0,1,0
216,9,2014,9200000,0,108000.0,2.4,1,1,0,1,0
216,9,2015,6000000,0,64000.0,2.4,0,7,0,1,0
216,9,2015,9500000,0,95000.0,2.4,1,11,0,1,0
216,9,2019,11300000,0,81000.0,2.0,1,1,0,1,0
216,9,2014,7200000,0,168000.0,2.4,0,1,0,1,0
216,9,2013,7900000,0,148832.0,2.4,1,4,0,1,0
216,9,2007,4200000,0,166000.0,2.7,1,11,0,1,0
216,9,2014,4600000,0,120000.0,2.4,0,0,0,1,0
216,9,2019,13000000,0,140000.0,2.4,1,1,0,1,0
216,9,2013,5800000,2,170000.0,2.0,1,1,0,1,0
216,9,2019,12500000,0,35000.0,2.0,1,7,0,1,0
216,9,2013,7000000,0,217884.0,2.4,1,1,0,1,0
216,9,2014,8500000,0,138000.0,2.0,1,1,0,1,0
216,9,2015,9200000,0,114000.0,2.4,1,7,0,1,0
216,9,2018,10700000,0,67000.0,2.4,1,9,0,1,0
216,9,2013,9200000,0,120000.0,2.0,1,1,0,1,0
216,9,2019,11800000,0,45000.0,2.0,1,1,0,1,0
216,9,2020,11000000,0,100000.0,2.0,1,1,0,1,0
216,9,2020,13000000,0,79000.0,2.4,1,11,0,1,0
216,9,2012,8000000,0,170000.0,2.4,1,5,0,1,0
216,9,2016,9100000,0,50000.0,2.4,0,8,0,1,0
216,9,2016,9890000,0,80030.0,2.0,1,9,0,1,0
216,9,2011,7200000,0,126282.0,2.4,1,11,0,1,0
216,9,2015,8650000,0,133464.0,2.4,1,1,0,1,0
216,9,2011,7500000,0,157447.0,2.0,1,7,0,1,0
216,9,2012,8500000,0,175246.0,2.4,1,8,0,1,0
216,9,2018,11900000,0,129000.0,2.4,1,1,0,1,0
216,9,2011,8000000,0,209000.0,2.4,1,11,0,1,0
216,9,2013,7500000,0,220296.0,2.4,1,4,0,1,0
216,9,2012,6500000,0,193080.0,2.0,0,11,0,1,0
216,9,2015,9500000,0,128000.0,2.4,1,8,0,1,0
216,9,2019,13300000,0,92000.0,2.4,1,8,0,1,0
216,9,2013,7800000,0,251004.0,2.4,1,11,0,1,0
216,9,2012,9500000,0,120000.0,2.4,1,7,0,1,0
216,9,2013,7999999,0,148000.0,2.4,1,4,0,1,0
216,9,2014,10000000,0,266646.0,2.0,1,1,0,1,0
216,9,2011,7500000,0,150000.0,2.0,1,11,0,1,0
216,9,2018,8700000,0,127032.0,2.4,1,8,0,1,0
216,9,2013,8400000,0,163965.0,2.4,1,1,0,1,0
216,9,2012,6200000,0,183000.0,2.4,1,7,0,1,0
216,9,2012,8500000,0,201000.0,2.4,1,7,0,1,0
216,9,2016,5500000,0,160000.0,2.4,1,11,0,1,0
216,9,2015,9500000,0,156000.0,2.0,1,11,0,1,0
216,9,2011,4500000,0,279966.0,2.4,0,5,0,1,0
216,9,2018,13500000,0,67000.0,2.4,1,7,0,1,0
216,9,2016,10300000,0,96540.0,2.0,1,8,0,1,0
216,9,2013,8200000,0,209170.0,2.0,1,4,0,1,0
216,9,2007,4500000,0,292.0,2.0,1,8,0,1,0
216,9,2015,9900000,0,120000.0,2.0,1,8,0,1,0
216,9,2012,6000000,0,167000.0,2.4,0,8,0,1,0
216,9,2015,9700000,0,108000.0,2.4,1,11,0,1,0
216,9,2013,5800000,2,177000.0,2.0,1,1,0,1,0
216,9,2014,7200000,0,160000.0,2.0,1,11,0,1,0
216,9,2014,9000000,0,112560.0,2.4,1,11,0,1,0
216,9,2019,12000000,0,60.0,2.4,1,7,0,1,0
216,9,2019,12900000,0,39000.0,2.4,1,1,0,1,0
216,9,2013,6500000,0,192960.0,2.4,1,1,0,1,0
216,9,2012,7900000,0,183000.0,2.0,1,1,0,1,0
216,9,2013,7650000,0,146000.0,2.4,1,4,0,1,0
216,9,2012,7400000,0,207882.0,2.4,1,11,0,1,0
216,9,2013,8850000,0,175000.0,2.4,1,8,0,1,0
216,9,2018,13800000,0,48000.0,2.4,1,11,0,1,0
216,9,2012,7500000,0,194568.0,2.4,1,11,0,1,0
216,9,2010,6700000,0,127000.0,2.4,1,8,0,1,0
216,9,2015,9000000,0,383154.0,2.4,1,8,0,1,0
216,9,2011,7900000,0,215606.0,2.4,1,1,0,1,0
216,9,2015,11300000,0,50000.0,2.4,1,7,0,1,0
216,9,2014,8300000,0,154000.0,2.4,1,8,0,1,0
216,9,2017,10000000,0,50000.0,2.4,1,9,0,1,0
216,9,2015,10500000,0,67000.0,2.4,1,1,0,1,0
216,9,2019,12300000,0,49000.0,2.4,1,1,0,1,0
216,9,2018,11500000,0,88440.0,2.4,1,11,0,1,0
216,9,2013,6000000,0,209040.0,2.4,0,11,0,1,0
216,9,2019,13000000,0,72000.0,2.4,1,1,0,1,0
216,9,2013,8500000,0,160000.0,2.0,1,1,0,1,0
216,9,2011,4800000,0,144720.0,2.4,0,1,0,1,0
216,9,2014,8700000,0,162000.0,2.4,1,1,0,1,0
216,9,2010,6700000,0,127000.0,2.4,1,8,0,1,0
216,9,2011,7600000,0,128919.0,2.0,1,5,0,1,0
216,9,2019,12500000,0,160000.0,2.4,1,11,0,1,0
216,9,2011,8500000,0,120.0,2.4,1,1,0,1,0
216,9,2015,9200000,0,101000.0,2.0,1,11,0,1,0
216,9,2016,9200000,0,120675.0,2.4,1,11,0,1,0
216,9,2014,8000000,0,160000.0,2.4,1,1,0,1,0
216,9,2015,10400000,0,110000.0,2.4,1,7,0,1,0
216,9,2007,4200000,0,152855.0,2.4,0,1,0,1,0
216,9,2015,8000000,0,58000.0,2.0,0,1,0,1,0
216,9,2018,12500000,0,58000.0,2.4,1,9,0,1,0
216,9,2016,9500000,0,63716.0,2.4,1,1,0,1,0
216,9,2011,5500000,0,189279.0,2.4,1,11,0,1,0
216,9,2012,7950000,0,160000.0,2.4,1,7,0,1,0
216,9,2016,9800000,0,106128.0,2.0,1,11,0,1,0
216,9,2013,7790000,0,175272.0,2.4,1,7,0,1,0
216,9,2017,10700000,0,150000.0,2.4,1,11,0,1,0
216,9,2017,11000000,0,76000.0,2.4,1,1,0,1,0
216,9,2012,7000000,0,100000.0,2.4,1,4,0,1,0
216,9,2016,8500000,0,68000.0,2.0,1,1,0,1,0
216,9,2012,8050000,0,220000.0,2.4,1,7,0,1,0
216,9,2018,12000000,0,100000.0,2.4,1,11,0,1,0
216,9,2019,10500000,0,72405.0,2.0,1,11,0,1,0
216,9,2015,8800000,0,181704.0,2.4,1,4,0,1,0
216,9,2013,8000000,0,200000.0,2.4,1,1,0,1,0
216,9,2013,8000000,0,190000.0,2.4,1,7,0,1,0
216,9,2020,15000000,0,50000.0,2.4,1,7,0,1,0
216,9,2019,13500000,0,156.0,2.4,1,8,0,1,0
216,9,2020,10700000,0,100.0,2.0,1,1,0,1,0
216,9,2018,11700000,0,116116.0,2.0,1,11,0,1,0
216,9,2015,4900000,0,170.0,2.4,0,1,0,1,0
216,9,2015,8100000,0,120.0,2.4,1,1,0,1,0
216,9,2014,8600000,0,217080.0,2.4,1,1,0,1,0
216,9,2012,7500000,0,212256.0,2.4,1,7,0,1,0
216,9,2014,10000000,0,81150.0,2.4,1,11,0,1,0
216,9,2019,13000000,0,37000.0,2.0,1,7,0,1,0
216,9,2015,9800000,0,67000.0,2.0,1,1,0,1,0
216,9,2010,6200000,0,288000.0,2.4,1,11,0,1,0
216,9,2020,11800000,0,55000.0,2.4,1,8,0,1,0
216,9,2012,7700000,0,170000.0,2.0,1,7,0,1,0
216,9,2012,8000000,0,185000.0,2.4,1,11,0,1,0
216,9,2012,7500000,0,125.0,2.4,1,11,0,1,0
216,9,2014,8200000,0,100700.0,2.0,1,7,0,1,0
216,9,2016,11500000,0,120000.0,2.0,1,1,0,1,0
216,9,2011,7500000,0,140000.0,2.0,1,11,0,1,0
216,9,2019,12500000,0,66500.0,2.0,1,1,0,1,0
216,9,2015,9210000,0,265453.0,2.4,1,1,0,1,0
216,9,2018,11950000,0,78000.0,2.4,1,9,0,1,0
216,9,2013,7500000,0,200000.0,2.0,1,4,0,1,0
216,9,2019,11800000,0,27000.0,2.4,1,11,0,1,0
216,9,2020,13300000,0,66000.0,2.4,1,1,0,1,0
216,9,2018,12700000,0,85000.0,2.4,1,11,0,1,0
216,9,2011,7400000,0,200000.0,2.0,1,11,0,1,0
217,12,2013,4600000,0,49600.0,1.2,1,1,0,1,0
217,12,2013,5250000,0,157963.0,1.2,1,11,0,1,0
217,12,2013,5100000,0,96000.0,1.2,1,1,0,1,0
217,12,2013,3650000,2,102000.0,1.0,1,1,0,1,0
217,12,2015,5350000,0,163000.0,1.2,1,5,0,1,0
217,12,2014,5050000,0,92622.0,1.2,1,1,0,1,0
217,12,2019,6500000,0,48532.0,1.2,1,1,0,1,0
217,12,2013,5500000,0,80000.0,1.2,1,7,0,1,0
217,12,2014,4890000,0,194133.0,1.2,1,3,0,1,0
217,12,2007,2000000,0,216700.0,1.1,0,11,0,1,0
217,12,2020,7100000,0,25000.0,1.4,1,1,0,1,0
217,12,2014,6500000,0,115000.0,1.2,1,1,0,1,0
217,12,2013,4500000,0,92000.0,1.2,1,2,0,1,0
217,12,2014,5500000,0,115000.0,1.2,1,1,0,1,0
217,12,2014,4900000,0,135000.0,1.2,1,5,0,1,0
217,12,2014,4700000,0,73564.0,1.2,1,1,0,1,0
217,12,2013,5000000,0,87000.0,1.2,1,2,0,1,0
217,12,2013,5000000,0,93000.0,1.2,1,2,0,1,0
217,12,2013,4300000,0,214555.0,1.2,1,2,0,1,0
217,12,2013,3000000,2,95000.0,1.0,1,1,0,1,0
217,12,2010,3750000,2,138000.0,1.0,1,7,0,1,0
217,12,2020,9700000,0,19000.0,1.2,1,1,0,1,0
217,12,2007,3200000,0,186000.0,1.1,1,1,0,1,0
217,12,2014,5200000,0,161000.0,1.2,1,8,0,1,0
217,12,2014,4900000,0,104000.0,1.2,1,5,0,1,0
217,12,2011,4600000,0,115000.0,1.2,1,8,0,1,0
217,12,2014,4000000,0,148000.0,1.2,1,7,0,1,0
217,12,2013,4900000,0,135000.0,1.2,1,7,0,1,0
217,12,2013,4750000,0,150.0,1.2,1,5,0,1,0
217,12,2013,4990000,0,284079.0,1.2,1,1,0,1,0
217,12,2017,7300000,0,5000.0,1.2,1,1,0,1,0
217,12,2012,3800000,0,250000.0,1.2,1,7,0,1,0
217,12,2014,5200000,0,95000.0,1.2,1,1,0,1,0
217,12,2013,4600000,0,144000.0,1.2,1,2,0,1,0
217,12,2013,4600000,0,149000.0,1.2,1,2,0,1,0
217,12,2013,4550000,0,138000.0,1.2,1,1,0,1,0
217,12,2020,6650000,0,16000.0,1.0,1,0,0,1,0
217,12,2013,4800000,0,75000.0,1.2,1,2,0,1,0
217,12,2013,5000000,0,76000.0,1.2,1,3,0,1,0
217,12,2019,6300000,0,106000.0,1.2,1,1,0,1,0
217,12,2013,4600000,0,87000.0,1.2,1,5,0,1,0
217,12,2013,4500000,0,144000.0,1.2,1,2,0,1,0
217,12,2014,4500000,0,130000.0,1.2,1,11,0,1,0
217,12,2013,4990000,0,167358.0,1.2,1,1,0,1,0
217,12,2013,4380000,0,123468.0,1.2,1,1,0,1,0
217,12,2018,5990000,0,26260.0,1.2,1,5,0,1,0
217,12,2014,4150000,2,49176.0,1.0,1,8,0,1,0
217,12,2013,5000000,0,70000.0,1.2,1,1,0,1,0
217,12,2014,4650000,0,115740.0,1.2,1,8,0,1,0
217,12,2014,5200000,0,93000.0,1.2,1,1,0,1,0
217,12,2013,5250000,0,104000.0,1.2,1,1,0,1,0
217,12,2013,4650000,0,181000.0,1.2,1,2,0,1,0
217,12,2014,4990000,0,141380.0,1.2,1,1,0,1,0
217,12,2014,5180000,0,102274.0,1.2,1,7,0,1,0
217,12,2013,4930000,0,138129.0,1.2,1,11,0,1,0
217,12,2014,4690000,0,161872.0,1.2,1,5,0,1,0
217,12,2015,5000000,0,154400.0,1.2,1,1,0,1,0
217,12,2013,4395000,0,132700.0,1.2,1,3,0,1,0
217,12,2014,4790000,0,128000.0,1.3,1,1,0,1,0
217,12,2014,5400000,0,78000.0,1.2,1,2,0,1,0
217,12,2014,5000000,0,98000.0,1.2,1,1,0,1,0
217,12,2020,7100000,0,26000.0,1.2,1,1,0,1,0
217,12,2013,4800000,0,135000.0,1.2,1,7,0,1,0
218,9,2013,11200000,0,190.0,3.8,1,1,1,0,0
218,9,2013,13000000,0,65000.0,3.8,1,1,1,0,0
218,9,2015,15500000,0,114000.0,3.8,1,11,1,0,0
218,9,2013,15500000,0,13751.0,3.8,1,11,1,0,0
218,9,2013,6900000,0,127000.0,3.8,0,1,1,0,0
218,9,2013,8700000,0,208000.0,3.8,1,11,1,0,0
218,9,2013,11500000,0,150000.0,3.8,1,11,1,0,0
219,7,2013,5100000,0,87000.0,1.0,1,0,0,1,0
219,7,2013,5210000,0,87000.0,1.0,1,0,0,1,0
219,7,2018,6750000,0,45000.0,1.0,1,11,0,1,0
219,7,2013,5100000,0,87000.0,1.0,1,0,0,1,0
219,7,2020,5990000,0,29857.0,1.0,1,1,0,1,0
219,7,2013,5100000,0,87000.0,1.0,1,0,0,1,0
219,7,2019,5700000,0,22000.0,1.0,1,1,0,1,0
219,7,2020,5990000,0,53826.0,1.0,1,1,0,1,0
219,7,2018,6900000,0,45000.0,1.0,1,2,0,1,0
220,9,2014,5500000,0,100000.0,1.6,1,1,0,1,0
220,9,2020,8450000,0,31000.0,1.6,1,7,0,1,0
220,9,2013,5300000,2,120000.0,1.6,1,1,0,1,0
220,9,2012,6000000,0,172000.0,1.6,1,11,0,1,0
220,9,2014,5120000,0,201427.0,1.6,1,8,0,1,0
220,9,2015,5700000,2,124000.0,1.4,1,1,0,1,0
220,9,2019,8100000,0,38000.0,1.4,1,1,0,1,0
220,12,2014,4000000,0,247000.0,1.6,0,8,0,1,0
220,9,2013,5090000,2,169671.0,1.6,1,1,0,1,0
220,9,2015,5150000,2,252187.0,1.6,1,1,0,1,0
220,9,2014,5500000,0,175000.0,1.6,1,1,0,1,0
220,9,2017,5500000,0,157000.0,1.6,0,1,0,1,0
220,9,2014,5280000,2,65253.0,1.6,1,1,0,1,0
220,9,2015,6500000,0,158000.0,1.6,1,8,0,1,0
220,12,2015,6180000,0,155969.0,1.4,1,8,0,1,0
220,9,2014,6000000,2,220000.0,1.6,1,1,0,1,0
220,9,2014,5490000,0,162814.0,1.4,1,8,0,1,0
220,9,2014,6850000,0,125215.0,1.6,1,1,0,1,0
220,9,2015,5100000,2,195000.0,1.6,1,7,0,1,0
220,9,2020,8850000,0,40000.0,1.6,1,8,0,1,0
220,9,2012,5700000,0,184000.0,1.6,1,1,0,1,0
220,9,2020,8900000,0,48500.0,1.6,1,1,0,1,0
220,9,2015,6500000,0,137955.0,1.6,1,1,0,1,0
220,9,2014,5800000,0,139000.0,1.6,1,7,0,1,0
220,9,2014,4590000,2,374415.0,1.4,1,7,0,1,0
220,9,2014,5990000,0,190000.0,1.4,1,1,0,1,0
220,9,2014,5700000,0,139000.0,1.6,1,8,0,1,0
220,9,2014,6100000,0,160000.0,1.6,1,1,0,1,0
220,9,2014,5850000,0,160000.0,1.6,1,1,0,1,0
220,9,2019,9200000,0,44587.0,1.6,1,8,0,1,0
220,9,2013,6000000,2,97000.0,1.6,1,1,0,1,0
220,9,2014,4890000,2,352202.0,1.6,1,1,0,1,0
220,9,2015,4150000,0,140000.0,1.6,0,4,0,1,0
220,9,2014,3700000,2,164000.0,1.4,1,8,0,1,0
220,9,2014,3700000,2,164000.0,1.4,1,8,0,1,0
220,9,2017,5500000,2,160000.0,1.6,1,8,0,1,0
220,9,2018,5300000,0,155000.0,1.6,0,5,0,1,0
220,9,2020,8700000,0,38100.0,1.6,1,1,0,1,0
220,12,2014,5000000,0,180000.0,1.6,0,8,0,1,0
220,9,2015,5700000,2,63000.0,1.6,1,1,0,1,0
220,9,2007,3700000,0,330000.0,1.4,1,2,0,1,0
220,9,2018,8200000,0,60000.0,1.6,1,5,0,1,0
