Name,Body,Year,Price,Transmission,Mileage,Volume,Car Drive,Steering wheel,Customs Clearance,Color
Kia Optima,седан,2019,12500000,Автомат,160000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2020,10200000,Автомат,97000 км,2 л,передний,Левый,Да,Null
Kia Optima,седан,2011,8500000,Автомат,120 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2015,9200000,Автомат,101000 км,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2016,9200000,Автомат,120675 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2014,6000000,Автомат,Null,2.4 л,передний,Левый,Нет,Синий
Kia Optima,седан,2014,8000000,Автомат,160000 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2015,10400000,Автомат,110000 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2014,8000000,Автомат,Null,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2007,4200000,Автомат,152855 км,2.4 л,передний,Левый,Нет,Белый
Kia Optima,седан,2015,9600000,Автомат,Null,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2012,7500000,Автомат,Null,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2012,7500000,Автомат,Null,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2017,10100000,Автомат,88282 км,2 л,передний,Левый,Да,Null
Kia Optima,седан,2019,14590000,Автомат,82076 км,2.4 л,передний,Левый,Да,Null
Kia Optima,седан,2016,11100000,Автомат,167336 км,2 л,передний,Левый,Да,Null
Kia Optima,седан,2014,8600000,Автомат,Null,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2014,9000000,Автомат,82000 км,2 л,передний,Левый,Да,Null
Kia Optima,седан,2016,9800000,Автомат,70000 км,2.4 л,передний,Левый,Да,Null
Kia Optima,седан,2015,8000000,Автомат,58000 км,2 л,передний,Левый,Нет,Белый
Kia Optima,седан,2018,12500000,Автомат,58000 км,2.4 л,передний,Левый,Да,Синий
Kia Optima,седан,2016,9500000,Автомат,63716 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2011,5500000,Автомат,189279 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2012,7950000,Автомат,160000 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2016,9800000,Автомат,106128 км,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2014,7300000,Автомат,133000 км,2.4 л,передний,Левый,Да,Null
Kia Optima,седан,2013,7790000,Автомат,175272 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2017,10700000,Автомат,150000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2017,11000000,Автомат,76000 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2006,4300000,Автомат,Null,3 л,передний,Левый,Да,Белый
Kia Optima,седан,2012,7000000,Автомат,100000 км,2.4 л,передний,Левый,Да,Коричневый
Kia Optima,седан,2016,8500000,Автомат,68000 км,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2012,8050000,Автомат,220000 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2018,12000000,Автомат,100000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2019,10500000,Автомат,72405 км,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2007,4500000,Автомат,Null,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2015,8800000,Автомат,181704 км,2.4 л,передний,Левый,Да,Коричневый
Kia Optima,седан,2004,3000000,Механика,Null,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2013,8000000,Автомат,200000 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2016,4000000,Автомат,130000 км,2 л,передний,Левый,Нет,Null
Kia Optima,седан,2013,8000000,Автомат,190000 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2012,3300000,Автомат,Null,2 л,передний,Левый,Нет,Черный
Kia Optima,седан,2020,15000000,Автомат,50000 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2019,13500000,Автомат,156 км,2.4 л,передний,Левый,Да,Серый
Kia Optima,седан,2018,11800000,Автомат,72000 км,2.4 л,передний,Левый,Да,Null
Kia Optima,седан,2020,10700000,Автомат,100 км,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2018,12200000,Автомат,Null,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2018,11700000,Автомат,116116 км,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2015,4900000,Автомат,170 км,2.4 л,передний,Левый,Нет,Белый
Kia Optima,седан,2015,8100000,Автомат,120 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2014,8600000,Автомат,217080 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2012,7500000,Автомат,212256 км,2.4 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2014,10000000,Автомат,81150 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2019,13000000,Автомат,37000 км,2 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2015,9800000,Автомат,67000 км,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2010,6200000,Автомат,288000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2013,7700000,Автомат,134799 км,2.4 л,передний,Левый,Да,Null
Kia Optima,седан,2015,8900000,Автомат,Null,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2013,7600000,Автомат,202734 км,2.4 л,передний,Левый,Да,Null
Kia Optima,седан,2020,11800000,Автомат,55000 км,2.4 л,передний,Левый,Да,Серый
Kia Optima,седан,2013,7600000,Автомат,241200 км,2 л,передний,Левый,Да,Null
Kia Optima,седан,2012,7700000,Автомат,170000 км,2 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2012,8000000,Автомат,185000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2012,7500000,Автомат,125 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2014,8200000,Автомат,100700 км,2 л,передний,Левый,Да,Серебристый
Kia Optima,седан,2016,11500000,Автомат,120000 км,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2011,7500000,Автомат,140000 км,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2019,12500000,Автомат,66500 км,2 л,передний,Левый,Да,Белый
Kia Optima,седан,2015,9210000,Автомат,265453 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2018,11950000,Автомат,78000 км,2.4 л,передний,Левый,Да,Синий
Kia Optima,седан,2013,7500000,Автомат,200000 км,2 л,передний,Левый,Да,Коричневый
Kia Optima,седан,2019,11800000,Автомат,27000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2013,4500000,Автомат,Null,2.4 л,передний,Левый,Нет,Null
Kia Optima,седан,2020,13300000,Автомат,66000 км,2.4 л,передний,Левый,Да,Белый
Kia Optima,седан,2018,12700000,Автомат,85000 км,2.4 л,передний,Левый,Да,Черный
Kia Optima,седан,2013,5900000,Механика,Null,2 л,передний,Левый,Да,Серый
Kia Optima,седан,2011,7400000,Автомат,200000 км,2 л,передний,Левый,Да,Черный
Kia Optima,седан,2014,7900000,Автомат,Null,2.4 л,передний,Левый,Да,Null
Kia Picanto,хетчбэк,2013,4600000,Автомат,49600 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,1500000,Автомат,Null,1.2 л,передний,Левый,Нет,Null
Kia Picanto,хетчбэк,2013,5250000,Автомат,157963 км,1.2 л,передний,Левый,Да,Черный
Kia Picanto,хетчбэк,2013,5100000,Автомат,96000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,3650000,Механика,102000 км,1 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2015,5350000,Автомат,163000 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2014,5050000,Автомат,92622 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2019,6500000,Автомат,48532 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,5500000,Автомат,80000 км,1.2 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2014,4890000,Автомат,194133 км,1.2 л,передний,Левый,Да,Зеленый
Kia Picanto,хетчбэк,2007,2000000,Автомат,216700 км,1.1 л,передний,Левый,Нет,Черный
Kia Picanto,хетчбэк,2013,4700000,Автомат,Null,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2020,7100000,Автомат,25000 км,1.4 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,6500000,Автомат,115000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2012,4990000,Автомат,Null,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4500000,Автомат,92000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2014,5500000,Автомат,115000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2012,3900000,Механика,Null,1 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,4900000,Автомат,135000 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2014,4700000,Автомат,73564 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,4990000,Автомат,203596 км,1.2 л,передний,Левый,Да,Null
Kia Picanto,хетчбэк,2013,5000000,Автомат,87000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2018,7790000,Автомат,38799 км,1.2 л,передний,Левый,Да,Null
Kia Picanto,хетчбэк,2013,5000000,Автомат,93000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2015,5500000,Автомат,Null,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4300000,Автомат,214555 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2013,3000000,Механика,95000 км,1 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2010,3750000,Механика,138000 км,1 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2020,9700000,Автомат,19000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2007,3200000,Автомат,186000 км,1.1 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,5200000,Автомат,161000 км,1.2 л,передний,Левый,Да,Серый
Kia Picanto,хетчбэк,2014,4900000,Автомат,104000 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2011,4600000,Автомат,115000 км,1.2 л,передний,Левый,Да,Серый
Kia Picanto,хетчбэк,2014,4000000,Автомат,148000 км,1.2 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2013,4900000,Автомат,135000 км,1.2 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2013,4750000,Автомат,150 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2013,4990000,Автомат,284079 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2017,7300000,Автомат,5000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2012,3800000,Автомат,250000 км,1.2 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2014,5200000,Автомат,95000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4600000,Автомат,144000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2013,4600000,Автомат,149000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2013,4550000,Автомат,138000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2020,6650000,Автомат,16000 км,1 л,передний,Левый,Да,Бежевый
Kia Picanto,хетчбэк,2013,4800000,Автомат,75000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2013,5000000,Автомат,76000 км,1.2 л,передний,Левый,Да,Зеленый
Kia Picanto,хетчбэк,2019,6300000,Автомат,106000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4600000,Автомат,87000 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2013,4500000,Автомат,144000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2014,4500000,Автомат,130000 км,1.2 л,передний,Левый,Да,Черный
Kia Picanto,хетчбэк,2013,4990000,Автомат,167358 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4380000,Автомат,123468 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2018,5990000,Автомат,26260 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2014,4150000,Механика,49176 км,1 л,передний,Левый,Да,Серый
Kia Picanto,хетчбэк,2013,5000000,Автомат,70000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,4650000,Автомат,115740 км,1.2 л,передний,Левый,Да,Серый
Kia Picanto,хетчбэк,2014,5200000,Автомат,93000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,5250000,Автомат,104000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4650000,Автомат,181000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2014,4990000,Автомат,141380 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,5180000,Автомат,102274 км,1.2 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2013,4930000,Автомат,138129 км,1.2 л,передний,Левый,Да,Черный
Kia Picanto,хетчбэк,2014,4690000,Автомат,161872 км,1.2 л,передний,Левый,Да,Красный
Kia Picanto,хетчбэк,2015,5000000,Автомат,114050 км,1.2 л,передний,Левый,Да,Null
Kia Picanto,хетчбэк,2015,5000000,Автомат,154400 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2013,4395000,Автомат,132700 км,1.2 л,передний,Левый,Да,Зеленый
Kia Picanto,хетчбэк,2007,2800000,Автомат,85000 км,1.1 л,передний,Левый,Нет,Null
Kia Picanto,хетчбэк,2014,4790000,Автомат,128000 км,1.3 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2014,5400000,Автомат,78000 км,1.2 л,передний,Левый,Да,Голубой
Kia Picanto,хетчбэк,2013,4600000,Автомат,180000 км,1.2 л,передний,Левый,Да,Null
Kia Picanto,хетчбэк,2014,5000000,Автомат,98000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2020,7100000,Автомат,26000 км,1.2 л,передний,Левый,Да,Белый
Kia Picanto,хетчбэк,2020,6600000,Автомат,54000 км,1.2 л,передний,Левый,Да,Null
Kia Picanto,хетчбэк,2013,4800000,Автомат,135000 км,1.2 л,передний,Левый,Да,Серебристый
Kia Picanto,хетчбэк,2006,2700000,Автомат,Null,1.1 л,передний,Левый,Да,Null
Kia Pregio,минивэн,2005,1800000,Механика,Null,3 л,задний,Левый,Да,Null
Kia Pride,седан,2010,4200000,Автомат,Null,1.4 л,передний,Левый,Да,Серебристый
Kia Pride,седан,2010,4000000,Автомат,Null,1.4 л,передний,Левый,Да,Белый
Kia Quoris,седан,2013,11200000,Автомат,190 км,3.8 л,задний,Левый,Да,Белый
Kia Quoris,седан,2013,13000000,Автомат,65000 км,3.8 л,задний,Левый,Да,Белый
Kia Quoris,седан,2015,15500000,Автомат,114000 км,3.8 л,задний,Левый,Да,Черный
Kia Quoris,седан,2013,15500000,Автомат,13751 км,3.8 л,задний,Левый,Да,Черный
Kia Quoris,седан,2013,8500000,Автомат,Null,3.8 л,задний,Левый,Да,Null
Kia Quoris,седан,2013,6900000,Автомат,127000 км,3.8 л,задний,Левый,Нет,Белый
Kia Quoris,седан,2013,11200000,Автомат,Null,3.8 л,задний,Левый,Да,Null
Kia Quoris,седан,2013,12500000,Автомат,Null,3.8 л,задний,Левый,Да,Черный
Kia Quoris,седан,2014,13500000,Автомат,Null,3.8 л,задний,Левый,Да,Белый
Kia Quoris,седан,2013,8700000,Автомат,208000 км,3.8 л,задний,Левый,Да,Черный
Kia Quoris,седан,2013,6990000,Автомат,Null,3.8 л,задний,Левый,Нет,Null
Kia Quoris,седан,2013,11500000,Автомат,150000 км,3.8 л,задний,Левый,Да,Черный
Kia Ray,минивэн,2020,7200000,Автомат,11000 км,1 л,передний,Левый,Да,Null
Kia Ray,минивэн,2013,5100000,Автомат,87000 км,1 л,передний,Левый,Да,Бежевый
Kia Ray,минивэн,2013,5210000,Автомат,87000 км,1 л,передний,Левый,Да,Бежевый
Kia Ray,минивэн,2018,6750000,Автомат,45000 км,1 л,передний,Левый,Да,Черный
Kia Ray,минивэн,2013,5100000,Автомат,87000 км,1 л,передний,Левый,Да,Бежевый
Kia Ray,минивэн,2020,5990000,Автомат,29857 км,1 л,передний,Левый,Да,Белый
Kia Ray,минивэн,2013,5100000,Автомат,87000 км,1 л,передний,Левый,Да,Бежевый
Kia Ray,минивэн,2018,6000000,Автомат,Null,1 л,передний,Левый,Да,Белый
Kia Ray,минивэн,2019,5700000,Автомат,22000 км,1 л,передний,Левый,Да,Белый
Kia Ray,минивэн,2020,5990000,Автомат,53826 км,1 л,передний,Левый,Да,Белый
Kia Ray,минивэн,2017,5900000,Автомат,103000 км,1 л,передний,Левый,Да,Null
Kia Ray,минивэн,2018,6900000,Автомат,45000 км,1 л,передний,Левый,Да,Голубой
Kia Ray,минивэн,2020,7150000,Автомат,Null,1 л,передний,Левый,Да,Бежевый
Kia Rio,седан,2015,7000000,Автомат,93000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2014,5900000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5500000,Автомат,100000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,универсал,2005,1500000,Автомат,Null,1.5 л,передний,Левый,Нет,Серебристый
Kia Rio,седан,2020,8450000,Автомат,31000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2013,5300000,Механика,120000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2012,6000000,Автомат,172000 км,1.6 л,передний,Левый,Да,Черный
Kia Rio,седан,2018,8750000,Автомат,94000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2014,5120000,Автомат,201427 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2015,5700000,Механика,124000 км,1.4 л,передний,Левый,Да,Белый
Kia Rio,седан,2019,8100000,Автомат,38000 км,1.4 л,передний,Левый,Да,Белый
Kia Rio,хетчбэк,2014,4000000,Автомат,247000 км,1.6 л,передний,Левый,Нет,Серый
Kia Rio,седан,2013,5090000,Механика,169671 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,5150000,Механика,252187 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5500000,Автомат,175000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2017,5500000,Автомат,157000 км,1.6 л,передний,Левый,Нет,Белый
Kia Rio,седан,2014,5280000,Механика,65253 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,6500000,Автомат,158000 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,хетчбэк,2015,6180000,Автомат,155969 км,1.4 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,6000000,Механика,220000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5490000,Автомат,162814 км,1.4 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,6850000,Автомат,125215 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5800000,Механика,Null,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2015,5100000,Механика,195000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2014,5300000,Автомат,205 км,1.4 л,передний,Левый,Да,Null
Kia Rio,седан,2015,6000000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2013,4300000,Механика,93000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2020,9300000,Автомат,58000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2020,8850000,Автомат,40000 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,5800000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2012,5700000,Автомат,184000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2013,5500000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,6220000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2020,8900000,Автомат,48500 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,6500000,Автомат,137955 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5800000,Автомат,139000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2014,4590000,Механика,374415 км,1.4 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2014,5990000,Автомат,190000 км,1.4 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5700000,Автомат,139000 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,6100000,Автомат,160000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,6600000,Автомат,122000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2014,5850000,Автомат,160000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,6000000,Механика,Null,1.6 л,передний,Левый,Да,Черный
Kia Rio,седан,2014,6000000,Механика,Null,1.6 л,передний,Левый,Да,Черный
Kia Rio,седан,2019,9200000,Автомат,44587 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2012,5500000,Автомат,Null,1.4 л,передний,Левый,Да,Черный
Kia Rio,седан,2013,6000000,Механика,97000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,4890000,Механика,352202 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,4150000,Автомат,140000 км,1.6 л,передний,Левый,Нет,Коричневый
Kia Rio,седан,2014,3700000,Механика,164000 км,1.4 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,3700000,Механика,164000 км,1.4 л,передний,Левый,Да,Серый
Kia Rio,седан,2015,4434600,Механика,Null,1.4 л,передний,Левый,Да,Null
Kia Rio,седан,2017,5500000,Механика,160000 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,5600000,Автомат,215000 км,1.4 л,передний,Левый,Да,Null
Kia Rio,седан,2018,5300000,Автомат,155000 км,1.6 л,передний,Левый,Нет,Красный
Kia Rio,седан,2014,4700000,Механика,Null,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2016,6500000,Автомат,Null,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2020,8700000,Автомат,38100 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,6490000,Автомат,150000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,хетчбэк,2014,5000000,Автомат,180000 км,1.6 л,передний,Левый,Нет,Серый
Kia Rio,седан,2015,5700000,Механика,63000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,6200000,Автомат,Null,1.6 л,передний,Левый,Да,Красный
Kia Rio,седан,2015,6200000,Автомат,Null,1.6 л,передний,Левый,Да,Голубой
Kia Rio,седан,2007,3700000,Автомат,330000 км,1.4 л,передний,Левый,Да,Голубой
Kia Rio,седан,2018,8200000,Автомат,60000 км,1.6 л,передний,Левый,Да,Красный
Kia Rio,седан,2014,6400000,Автомат,128000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2011,4600000,Механика,217000 км,1.4 л,передний,Левый,Да,Серый
Kia Rio,седан,2015,4300000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2020,9500000,Автомат,71000 км,1.6 л,передний,Левый,Да,Черный
Kia Rio,седан,2012,5000000,Автомат,235000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2019,8100000,Автомат,78000 км,1.6 л,передний,Левый,Да,Голубой
Kia Rio,седан,2015,6700000,Автомат,89000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,6150000,Автомат,165890 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,5990000,Автомат,137473 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,6450000,Автомат,110000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2014,5790000,Автомат,156458 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2017,6600000,Механика,99050 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2012,5500100,Автомат,1111 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2012,5700000,Автомат,174000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2015,2500888,Автомат,Null,1.6 л,передний,Левый,Нет,Null
Kia Rio,седан,2015,6300000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2020,13000000,Автомат,37000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,хетчбэк,2014,6500000,Механика,130000 км,1.4 л,передний,Левый,Да,Белый
Kia Rio,седан,2014,6450000,Автомат,120503 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2015,1808808,Автомат,123000 км,1.6 л,передний,Левый,Нет,Коричневый
Kia Rio,седан,2015,7800000,Автомат,85000 км,1.6 л,передний,Левый,Да,Черный
Kia Rio,седан,2012,5700000,Автомат,160000 км,1.4 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2014,5000000,Механика,187000 км,1.4 л,передний,Левый,Да,Белый
Kia Rio,седан,2019,8290000,Автомат,77184 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,седан,2016,6490000,Автомат,121000 км,1.4 л,передний,Левый,Да,Белый
Kia Rio,седан,2019,9000000,Автомат,40000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2007,3850000,Автомат,377000 км,1.4 л,передний,Левый,Да,Синий
Kia Rio,седан,2014,6200000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2012,5500000,Механика,185000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2018,8200000,Автомат,84000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2014,5600000,Автомат,200000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2010,4600000,Автомат,143000 км,1.4 л,передний,Левый,Да,Серый
Kia Rio,седан,2014,6800000,Автомат,Null,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2020,8800000,Автомат,64000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2013,5900000,Автомат,130000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2013,5200000,Автомат,237000 км,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2013,6700000,Автомат,122000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Rio,седан,2018,8500000,Автомат,40000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2014,6800000,Автомат,118000 км,1.6 л,передний,Левый,Да,Синий
Kia Rio,седан,2013,4300000,Автомат,119000 км,1.6 л,передний,Левый,Нет,Белый
Kia Rio,седан,2014,5600000,Автомат,125000 км,1.6 л,передний,Левый,Да,Null
Kia Rio,седан,2013,5500000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Rio,седан,2016,2900000,Механика,148000 км,1.6 л,передний,Левый,Нет,Null
Kia Rio,седан,2020,9200000,Автомат,55000 км,1.6 л,передний,Левый,Да,Серый
Kia Rio,хетчбэк,2010,3780000,Автомат,153850 км,1.4 л,передний,Левый,Да,Null
